RIN,INCIDENT_DATE,LOCATION_DISTRICT,INCIDENT_REASON,REASON_FOR_FORCE,SUBJECT_GENDER,SUBJECT_RACE,SUBJECT_ROLE,SUBJECT_DESCRIPTION,REASON_FOR_FORCE1,TYPE_OF_FORCE_USED1,TYPE_OF_FORCE_USED2,TYPE_OF_FORCE_USED3,TYPE_OF_FORCE_USED4,NUMBER_EC_CYCLES,SUBJECT_INJURY_TYPE,OFFICER_INJURY_TYPE,OFFICER_YEARS_ON_FORCE,Y_COORDINATE,Y_COORDINATE.1,LOCATION_DISTRICT.1,LOCATION_FULL_STREET_ADDRESS_OR_INTERSECTION,LOCATION_LATITUDE,LOCATION_LONGITUDE,Unnamed: 24
151442,9/2/14,8,2,0,2,2,0,2,11,0,0,0,0,0,0,0,1,3114742,10070624,0,1026,,,
144229,2/27/14,4,1,0,1,4,0,2,5,1,0,0,0,1,0,0,2,3123024,10068908,0,2016,,,
162481,6/26/15,9,2,1,1,5,0,2,1,0,0,0,0,0,4,0,1,3146534,10047586,2,1415,,,
170200,1/11/16,7,2,0,2,5,0,2,8,0,0,0,0,0,4,0,1,3099540,10031306,5,2017,,,
174671,6/19/16,6,2,0,2,5,0,2,41,0,0,0,0,0,0,0,2,3128062,10122630,7,1806,,,
171110,2/7/16,4,2,0,1,5,0,2,8,5,0,0,0,1,4,0,4,3126613,10069682,3,2018,,,
166781,9/25/15,9,2,0,2,4,0,2,0,0,0,0,0,0,6,0,9,3120442,10059515,3,2019,,,
176544,10/26/16,10,0,1,1,4,0,2,31,0,0,0,0,0,1,0,8,3124480,10086818,4,2020,,,
149630,7/19/14,10,1,0,1,2,0,2,0,1,0,0,0,1,4,2,2,3121838,10101333,0,2021,30.351361,-97.715921,
144649,3/11/14,5,2,2,1,2,0,2,1,1,0,0,0,2,0,0,4,3105294,10064500,0,2022,30.251364,-97.77165,
146463,4/26/14,6,2,3,2,5,0,2,21,0,0,0,0,0,0,0,15,3135376,10111678,0,1058,,,
146480,4/26/14,6,2,3,2,5,0,2,21,0,0,0,0,0,0,0,15,3135376,10111678,0,1058,,,
147224,5/18/14,9,1,0,1,5,0,2,0,0,0,0,0,0,0,0,1,3118746,10057155,0,1707,30.230002,-97.730808,
165042,8/20/15,5,2,0,1,5,0,2,11,0,0,0,0,0,0,0,3,3112293,10064375,9,2023,,,
165061,8/20/15,5,2,0,1,5,0,2,11,0,0,0,0,0,0,0,1,3112293,10064375,9,2023,,,
170248,1/11/16,7,2,0,2,5,0,2,8,0,0,0,0,0,6,0,1,3099540,10031306,5,2017,,,
176793,11/11/16,8,3,1,2,5,0,2,14,0,0,0,0,0,0,0,22,3115415,10070416,9,21,,,
155280,1/25/15,7,2,1,1,4,0,2,0,0,0,0,0,0,0,0,0,3112734,10042478,2,2024,,,
155281,1/25/15,7,2,1,1,4,0,2,0,0,0,0,0,0,0,0,3,3112734,10042478,2,2024,,,
152716,10/17/14,9,1,0,1,2,0,2,0,0,0,0,0,0,0,0,3,3114504,10056245,0,2025,,,
143001,1/31/14,4,2,0,1,2,0,2,1,0,0,0,0,0,0,0,4,3122403,10071958,0,1626,30.271064,-97.717128,
144668,3/11/14,5,2,0,1,2,0,2,2,0,0,0,0,0,1,0,6,3105294,10064500,0,2022,30.251364,-97.77165,
153528,11/15/14,8,3,0,1,4,0,2,2,2,0,0,0,2,4,0,4,3114590,10070379,0,1254,30.26696,-97.741744,
145888,3/31/14,8,1,1,1,4,0,2,1,9,0,0,0,0,6,0,4,3119498,10068691,0,874,30.262007,-97.726447,
143328,2/6/14,9,2,0,1,4,0,2,9,0,0,0,0,0,2,2,4,3118973,10059156,0,398,30.23573,-97.728641,
153295,11/8/14,6,2,0,1,4,0,2,0,0,0,0,0,0,0,0,10,3122756,10111570,0,612,30.379364,-97.71327,
157723,3/19/15,8,0,0,1,4,0,2,1,0,0,0,0,0,0,0,7,3118054,10069219,3,2026,,,
168265,11/7/15,7,2,0,1,4,0,2,0,0,0,0,0,0,0,0,3,3118035,10044317,2,2027,,,
168262,11/8/15,10,2,0,2,4,0,2,37,0,0,0,0,0,6,0,2,3121245,10104948,7,116,,,
168263,11/8/15,10,2,0,1,4,0,2,12,0,0,0,0,0,2,3,2,3121245,10104948,7,116,,,
170164,1/6/16,6,0,0,2,4,0,2,8,0,0,0,0,0,0,0,2,3134231,10124161,7,35,,,
170187,1/6/16,6,2,0,2,4,0,2,8,0,0,0,0,0,0,0,1,3134231,10124161,7,35,,,
177348,12/17/16,10,2,1,1,4,0,2,25,0,0,0,0,0,0,0,10,3125109,10092138,4,2028,,,
174845,7/9/16,11,2,0,1,4,0,2,8,8,0,0,0,0,4,1,3,-,-,0,1997,,,
176427,10/18/16,9,2,5,1,4,0,2,8,6,0,0,0,1,1,1,4,3132348,10059894,3,1977,,,
151160,8/25/14,10,2,0,1,2,0,2,0,1,0,0,0,1,4,0,2,3135340,10085810,0,2029,,,
152789,10/20/14,6,2,6,1,2,0,2,1,0,0,0,0,0,0,6,2,3135985,10117220,0,359,,,
144812,3/14/14,8,0,0,1,2,0,2,1,4,0,0,0,0,0,0,6,3116181,10070257,0,1681,30.266417,-97.736965,
146090,4/12/14,5,2,1,1,2,0,2,0,0,0,0,0,0,0,0,6,3108020,10065564,0,1975,30.254028,-97.76274,
144829,3/14/14,8,0,4,1,2,0,2,5,4,0,0,0,0,1,0,4,3116181,10070257,0,1681,30.266417,-97.736965,
144830,3/14/14,8,0,0,1,2,0,2,1,1,0,0,0,1,0,0,2,3116181,10070257,0,1681,30.266417,-97.736965,
150939,8/26/14,4,1,2,1,2,0,2,11,2,0,0,0,1,2,2,2,3133196,10076495,0,2030,30.282543,-97.682854,
146054,4/12/14,5,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,3108020,10065564,0,1975,30.254028,-97.76274,
149669,7/20/14,4,2,0,1,2,0,2,5,1,0,0,0,1,4,0,2,3122395,10066640,0,2031,30.256378,-97.717458,
165321,8/25/15,6,1,0,1,2,0,2,11,0,0,0,0,0,4,2,4,3124479,10101091,4,2003,,,
175100,8/4/16,4,2,0,1,2,0,2,19,0,0,0,0,0,4,0,9,3127458,10066955,3,1807,,,
146649,5/3/14,10,2,5,1,5,0,2,54,1,0,0,0,4,4,0,3,3137985,10087946,0,448,30.313718,-97.666739,
149667,7/18/14,7,2,3,1,5,0,2,0,0,0,0,0,0,0,0,2,3100838,10049494,0,2007,30.210573,-97.786912,
146650,5/3/14,10,2,0,1,5,0,2,9,0,0,0,0,0,0,2,3,3137985,10087946,0,448,30.313718,-97.666739,
152689,10/19/14,5,0,0,1,5,0,2,0,0,0,0,0,0,0,0,19,3110719,10052849,0,691,30.218782,-97.755123,
146648,5/3/14,10,2,0,1,5,0,2,11,9,0,0,0,0,0,0,1,3137985,10087946,0,448,30.313718,-97.666739,
146647,5/3/14,10,2,1,1,5,0,2,11,0,0,0,0,0,0,0,0,3137985,10087946,0,448,30.313718,-97.666739,
162469,6/26/15,9,2,1,1,5,0,2,1,0,0,0,0,0,4,0,3,3146534,10047586,2,1415,,,
167825,10/26/15,7,1,0,1,5,0,2,0,1,0,0,0,1,4,0,3,3097213,10044240,5,1992,,,
170225,1/10/16,10,2,0,1,5,0,2,8,0,0,0,0,0,4,0,1,3136609,10086205,1,2032,,,
171405,2/12/16,6,2,1,1,5,0,2,22,0,0,0,0,0,2,0,10,3122408,10107287,4,2033,,,
171499,2/12/16,6,2,1,1,5,0,2,22,0,0,0,0,0,0,0,1,3122408,10107287,4,2033,,,
172164,2/12/16,6,2,1,1,5,0,2,22,0,0,0,0,0,0,0,3,3122408,10107287,4,2033,,,
149284,7/7/14,7,2,0,1,4,0,2,0,0,0,0,0,0,0,0,3,3113604,10045273,0,1186,30.198238,-97.746719,
177052,12/3/16,10,1,0,1,4,0,2,8,5,0,0,0,1,2,0,3,3122048,10102915,7,2034,,,
154044,12/10/14,9,0,0,1,2,0,2,0,9,0,0,0,0,2,0,10,3115622,10058178,0,919,30.233369,-97.739611,
165002,8/17/15,8,2,0,1,2,0,2,1,4,0,0,0,0,0,0,2,3115841,10070419,9,118,,,
172469,3/15/16,8,0,0,2,2,0,2,8,0,0,0,0,0,0,0,8,3115070,10070567,9,317,,,
153113,10/31/14,10,2,0,2,5,0,2,11,0,0,0,0,0,1,0,7,3124751,10088183,0,2035,,,
153163,10/31/14,10,2,0,2,5,0,2,11,0,0,0,0,0,0,0,7,3124751,10088183,0,2035,,,
156441,2/11/15,8,0,0,1,5,0,2,11,0,0,0,0,0,0,0,2,3114579,10068804,9,1856,,,
162441,6/25/15,1,2,0,1,5,0,2,0,0,0,0,0,0,4,0,1,3110441,10122208,10,1071,,,
167012,10/4/15,7,3,0,1,5,0,2,0,0,0,0,0,0,0,0,4,3104147,10043268,2,1310,,,
161058,5/30/15,10,2,0,1,5,0,2,5,1,0,0,0,1,4,0,2,3124869,10088926,4,2036,,,
148721,6/10/14,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,8,3098229,10050842,0,1759,30.214227,-97.795045,
176437,10/18/16,8,0,0,1,2,0,2,8,0,0,0,0,0,0,0,4,3115951,10070759,9,29,,,
148679,6/18/14,1,3,0,1,5,0,2,0,0,0,0,0,0,0,0,0,3110516,10127860,0,1403,,,
176424,10/17/16,5,2,0,1,5,0,2,8,0,0,0,0,0,2,0,5,3106872,10051350,3,2037,,,
158725,4/14/15,10,2,2,1,4,0,2,1,0,0,0,0,0,0,0,1,3123893,10086290,9,2038,,,
165001,8/17/15,8,2,2,1,4,0,2,1,4,0,0,0,0,0,0,2,3115841,10070419,9,118,,,
164963,8/17/15,8,2,0,1,2,0,2,1,4,0,0,0,0,0,0,2,3115841,10070419,9,118,,,
173724,4/28/16,6,2,5,1,2,0,2,47,0,0,0,0,0,0,0,1,3131662,10102587,4,1648,,,
175644,9/4/16,8,0,5,1,2,0,2,10,0,0,0,0,0,4,2,12,3115491,10070521,9,19,,,
175547,8/28/16,4,5,0,1,5,0,2,8,0,0,0,0,0,1,0,1,3123407,10079867,9,1744,,,
153691,11/21/14,10,2,0,1,5,0,2,11,0,0,0,0,0,0,0,2,3120701,10094774,0,2039,30.333242,-97.720842,
153779,11/21/14,10,2,0,1,5,0,2,11,0,0,0,0,0,0,0,3,3120701,10094774,0,2039,30.333242,-97.720842,
176356,10/12/16,7,4,4,1,5,0,2,8,11,0,0,0,3,4,0,8,3115736,10031448,2,2040,,,
148759,6/21/14,7,2,0,2,4,0,2,0,0,0,0,0,0,6,0,1,3101265,10041480,0,2041,30.188565,-97.786554,
168191,11/8/15,10,2,0,1,4,0,2,0,0,0,0,0,0,1,0,3,3121245,10104948,7,116,,,
168192,11/8/15,10,2,0,2,4,0,2,0,0,0,0,0,0,1,0,1,3121245,10104948,7,116,,,
174128,5/21/16,5,2,5,1,4,0,2,10,0,0,0,0,0,0,0,5,3109334,10053242,3,2042,,,
176201,10/5/16,7,2,0,1,4,0,2,14,0,0,0,0,0,0,0,5,3103245,10045635,2,798,,,
176202,10/5/16,7,2,0,1,4,0,2,14,0,0,0,0,0,0,0,3,3103245,10045635,2,798,,,
176208,10/5/16,7,2,0,1,4,0,2,14,0,0,0,0,0,0,0,3,3103245,10045635,2,798,,,
173833,5/7/16,8,0,1,2,5,0,2,33,0,0,0,0,0,0,0,14,3115043,10070649,9,48,,,
148558,6/21/14,7,2,0,2,4,0,2,0,0,0,0,0,0,6,2,1,3101265,10041480,0,2041,30.188565,-97.786554,
170631,1/24/16,9,2,1,1,4,0,2,31,0,0,0,0,0,1,0,10,3123697,10058703,3,80,,,
176410,10/18/16,8,3,0,1,2,0,2,14,0,0,0,0,0,0,0,4,3115951,10070759,9,29,,,
155042,1/15/15,1,1,1,1,5,0,2,15,0,0,0,0,0,0,2,13,3098007,10153029,6,152,,,
155043,1/15/15,1,1,1,1,5,0,2,15,0,0,0,0,0,0,0,0,3098007,10153029,6,152,,,
165462,8/28/15,7,2,0,1,5,0,2,5,0,0,0,0,0,0,0,13,3082008,10039053,5,2043,,,
172824,3/10/16,3,2,1,1,5,0,2,22,0,0,0,0,0,6,0,0,3113709,10074754,9,2044,,,
177091,12/2/16,8,2,0,1,5,0,2,8,0,0,0,0,0,4,0,4,3114768,10070799,9,2045,,,
162073,6/21/15,8,2,0,1,5,0,2,5,3,0,0,0,1,0,0,9,3116537,10065712,3,2046,,,
174844,7/9/16,11,2,0,1,4,0,2,8,0,0,0,0,0,4,1,9,-,-,0,1997,,,
158042,3/29/15,8,3,0,1,2,0,2,1,0,0,0,0,0,0,0,2,-,-,0,2047,,,
154980,1/14/15,10,2,3,1,5,0,2,68,1,0,0,0,1,1,0,3,3132173,10083754,1,1987,,,
154999,1/14/15,10,2,3,1,5,0,2,68,1,0,0,0,2,1,0,7,3132173,10083754,1,1987,,,
156806,2/26/15,5,2,0,1,5,0,2,0,0,0,0,0,0,0,0,7,3079441,10040587,8,739,,,
156807,2/26/15,5,2,0,1,5,0,2,0,0,0,0,0,0,0,0,2,3079441,10040587,8,739,,,
142888,1/25/14,8,3,2,1,4,0,2,15,1,0,0,0,5,4,0,7,3115747,10070360,0,932,30.266792,-97.738272,
143570,2/13/14,1,2,0,1,5,0,2,1,1,0,0,0,1,4,2,6,3115304,10115399,0,2048,30.390347,-97.736328,
143608,2/13/14,1,2,0,1,5,0,2,1,0,0,0,0,0,4,0,23,3115304,10115399,0,2048,30.390347,-97.736328,
146924,5/9/14,10,2,0,1,5,0,2,0,2,0,0,0,1,1,0,3,3116795,10092335,0,1756,30.327415,-97.733784,
145630,3/31/14,8,1,1,1,4,0,2,1,9,0,0,0,0,6,0,5,3119498,10068691,0,874,30.262007,-97.726447,
171985,3/2/16,1,2,0,1,4,0,2,8,11,0,0,0,1,0,1,2,3119159,10119858,7,98,,,
143528,2/10/14,4,1,0,2,1,0,2,9,0,0,0,0,0,4,0,1,3123318,10071916,0,2049,,,
143548,2/10/14,4,1,0,2,1,0,2,9,0,0,0,0,0,4,0,1,3123318,10071916,0,2049,,,
162181,6/22/15,4,0,1,1,2,0,2,0,0,0,0,0,0,0,0,2,3128276,10073155,1,1617,,,
177593,12/31/16,4,1,0,1,2,0,2,8,0,0,0,0,0,2,0,1,3145916,10082367,1,2050,,,
149385,7/8/14,7,2,1,1,5,0,2,40,1,0,0,0,2,4,0,2,3098530,10024224,0,2051,,,
170404,12/26/15,4,2,1,1,5,0,2,2,0,0,0,0,0,4,0,1,3130658,10063365,3,2052,30.262901,-97.742192,
177413,12/20/16,8,0,3,1,5,0,2,10,0,0,0,0,0,0,0,3,3114359,10070764,9,1830,30.268106,-97.742648,
176941,11/21/16,8,2,0,1,4,0,2,6,0,0,0,0,0,0,0,3,3112615,10071667,9,2053,,,
146382,4/22/14,8,2,4,1,2,0,2,17,0,0,0,0,0,6,0,6,3114901,10068503,0,1990,30.26189,-97.741271,
177590,12/31/16,4,1,0,1,2,0,2,8,0,0,0,0,0,2,0,5,3145916,10082367,1,2050,,,
143058,1/31/14,1,2,1,1,5,0,2,0,0,0,0,0,0,2,0,1,3099063,10134622,0,1871,,,
161524,6/7/15,9,2,0,2,5,0,2,0,0,0,0,0,0,1,0,8,3150858,10038117,2,1939,,,
163963,7/24/15,5,1,0,1,5,0,2,11,0,0,0,0,0,1,0,5,3104890,10070593,8,2054,,,
163964,7/24/15,5,1,0,1,5,0,2,11,0,0,0,0,0,1,0,3,3104890,10070593,8,2054,,,
174788,7/10/16,5,1,0,1,5,0,2,8,0,0,0,0,0,0,0,5,3105982,10053276,3,2055,,,
159761,5/1/15,7,2,0,1,4,0,2,21,0,0,0,0,0,0,0,2,3108288,10036404,2,2056,,,
159781,5/1/15,7,2,0,1,4,0,2,21,0,0,0,0,0,0,0,2,3108288,10036404,2,2056,,,
176542,10/29/16,7,1,0,1,4,0,2,8,5,0,0,0,1,4,1,10,3106523,10042556,2,2057,,,
159241,4/12/15,10,2,0,2,2,0,2,0,0,0,0,0,0,4,0,5,3129997,10096983,4,40,30.338618,-97.692566,
166783,9/25/15,1,2,0,1,2,0,2,0,0,0,0,0,0,6,0,7,3095390,10137971,6,639,,,
149685,7/20/14,8,0,0,1,5,0,2,3,1,0,0,0,1,4,0,2,3114657,10070787,0,2058,30.268086,-97.741319,
160247,5/11/15,3,1,0,1,5,0,2,0,0,0,0,0,0,0,0,1,3114305,10075852,9,2059,,,
169707,12/26/15,4,2,0,1,5,0,2,2,0,0,0,0,0,4,0,1,3130658,10063365,3,2052,30.262901,-97.742192,
171910,2/27/16,8,3,0,1,5,0,2,41,0,0,0,0,0,0,0,9,3115195,10070412,9,1041,,,
174127,5/22/16,9,2,0,2,5,0,2,8,5,0,0,0,2,4,0,6,3121531,10055852,3,108,,,
146560,4/28/14,6,2,1,2,4,0,2,5,0,0,0,0,0,0,0,0,3129363,10101734,0,682,,,
155600,1/30/15,8,3,1,1,4,0,2,15,0,0,0,0,0,0,0,21,3115491,10070521,9,43,,,
173450,4/13/16,8,2,1,1,4,0,2,31,0,0,0,0,0,0,0,3,3119223,10068413,3,2060,,,
173486,4/13/16,8,2,2,1,4,0,2,22,0,0,0,0,0,2,6,9,3119223,10068413,3,2060,,,
173487,4/13/16,8,2,0,1,4,0,2,14,0,0,0,0,0,0,0,9,3119223,10068413,3,2060,,,
173946,5/11/16,6,2,0,1,4,0,2,8,5,0,0,0,1,4,0,1,3124457,10109254,4,2061,,,
146621,4/30/14,8,0,0,1,2,0,2,1,1,0,0,0,1,4,0,6,3116140,10070970,0,235,,,
167583,10/20/15,7,2,3,1,2,0,2,1,0,0,0,0,0,0,0,7,3087060,10039763,5,2062,,,
152605,10/14/14,8,1,0,1,5,0,2,21,0,0,0,0,0,6,0,8,3113031,10070575,0,694,,,
146100,4/12/14,8,3,1,1,5,0,2,1,0,0,0,0,0,0,0,7,3115586,10070279,0,913,30.266913,-97.738699,
174973,4/13/16,8,2,0,3,3,0,2,10,0,0,0,0,0,0,0,9,3119223,10068413,3,2060,,,
144516,3/4/14,4,5,0,1,4,0,2,0,3,0,0,0,1,0,0,2,3146237,10082827,0,2063,30.299307,-97.640995,
174031,4/23/16,6,2,3,1,4,0,2,22,0,0,0,0,0,0,0,2,3130942,10101024,4,687,,,
174589,6/21/16,4,2,1,2,4,0,2,31,0,0,0,0,0,6,1,4,3139137,10088360,1,2064,,,
161421,6/4/15,9,2,0,1,2,0,2,21,0,0,0,0,0,0,0,4,3127224,10057684,3,2065,,,
161441,6/4/15,9,2,0,1,2,0,2,21,0,0,0,0,0,0,0,0,3127224,10057684,3,2065,,,
165303,8/25/15,6,1,0,1,2,0,2,11,0,0,0,0,0,4,0,7,3124479,10101091,4,2003,,,
142130,1/4/14,8,0,0,1,5,0,2,5,1,0,0,0,1,0,0,7,3114590,10070379,0,2066,,,
145979,4/7/14,10,2,0,2,5,0,2,1,0,0,0,0,0,0,6,1,3116908,10093634,0,2067,30.330625,-97.733,
155055,1/16/15,4,2,0,1,5,0,2,11,0,0,0,0,0,4,0,6,3120325,10078334,9,2068,,,
175671,9/8/16,8,0,0,1,5,0,2,8,5,0,0,0,1,4,3,2,3113791,10070527,9,2069,,,
176948,11/21/16,8,2,0,1,4,0,2,43,5,0,0,0,1,4,0,9,3112615,10071667,9,2053,,,
148660,6/8/14,7,2,3,2,5,0,2,0,0,0,0,0,0,6,0,2,3113778,10034909,0,2070,30.169727,-97.747294,
154722,1/5/15,5,2,0,2,5,0,2,0,0,0,0,0,0,0,0,2,3102435,10061767,5,2001,,,
167182,9/26/15,8,0,1,1,5,0,2,0,0,0,0,0,0,0,0,2,3115601,10070275,9,5,,,
161422,6/5/15,10,0,0,1,4,0,2,39,1,0,0,0,1,4,0,4,3126502,10096146,4,681,,,
146861,5/7/14,10,4,0,1,2,0,2,5,2,0,0,0,3,0,0,20,3131193,10089537,0,49,30.318499,-97.68814,
146860,5/7/14,10,4,0,1,2,0,2,5,3,0,0,0,2,0,0,20,3131193,10089537,0,49,30.318499,-97.68814,
170260,1/12/16,10,0,0,1,2,0,2,8,0,0,0,0,0,4,0,0,3131822,10082715,1,1177,,,
176013,9/22/16,8,3,0,2,2,0,2,14,0,0,0,0,0,6,0,9,3115154,10070604,9,11,,,
147180,4/12/14,6,0,0,1,5,0,2,0,0,0,0,0,0,0,0,1,3126221,10102839,0,1819,,,
145962,4/7/14,10,2,3,2,5,0,2,1,9,0,0,0,0,0,0,1,3116908,10093634,0,2067,30.330625,-97.733,
145950,4/7/14,10,2,0,2,5,0,2,1,0,0,0,0,0,0,0,1,3116908,10093634,0,2067,30.330625,-97.733,
170261,1/9/16,6,2,1,1,5,0,2,8,0,0,0,0,0,4,0,11,3134785,10120788,7,2071,,,
176130,10/1/16,1,2,0,1,5,0,2,4,0,0,0,0,0,0,0,14,3105011,10128445,10,2072,,,
176192,10/1/16,1,2,0,1,5,0,2,4,0,0,0,0,0,0,0,2,3105011,10128445,10,2072,,,
152923,10/18/14,4,2,0,1,4,0,2,60,2,0,0,0,0,4,0,3,3127170,10069834,0,2073,30.264888,-97.702045,
176349,10/12/16,8,0,0,1,4,0,2,10,0,0,0,0,0,0,0,3,3115439,10070324,9,1675,,,
176384,10/12/16,8,0,0,1,4,0,2,10,0,0,0,0,0,0,0,3,3115439,10070324,9,1675,,,
144114,2/24/14,4,2,1,1,2,0,2,1,0,0,0,0,0,0,0,5,3123111,10077066,0,1976,30.285029,-97.714535,
161621,5/22/15,6,0,0,1,2,0,2,1,0,0,0,0,0,0,3,7,3127650,10106327,4,400,,,
161984,5/22/15,6,0,0,1,2,0,2,1,0,0,0,0,0,0,0,1,3127650,10106327,4,400,,,
146443,4/25/14,12,1,0,1,5,0,2,0,0,0,0,0,0,6,0,1,3112595,10135577,0,2074,30.445807,-97.743285,
147362,5/21/14,7,2,1,2,5,0,2,11,0,0,0,0,0,0,0,1,3102850,10043363,0,2075,30.193579,-97.781323,
174096,5/25/16,5,2,3,1,5,0,2,14,0,0,0,0,0,0,0,2,3108360,10068418,5,2076,,,
174137,5/25/16,5,2,3,1,5,0,2,14,0,0,0,0,0,0,0,3,3108360,10068418,5,2076,,,
174144,5/25/16,5,2,3,1,5,0,2,14,0,0,0,0,0,0,0,2,3108360,10068418,5,2076,,,
174145,5/25/16,5,2,3,1,5,0,2,14,0,0,0,0,0,0,0,4,3108360,10068418,5,2076,,,
176445,10/12/16,8,0,0,1,5,0,2,8,0,0,0,0,0,0,0,3,3115439,10070324,9,1675,,,
177845,12/24/16,6,2,1,1,4,0,2,14,0,0,0,0,0,1,0,2,3134572,10110414,1,1998,,,
158344,4/3/15,4,1,1,2,2,0,2,2,0,0,0,0,0,2,0,3,3122647,10073610,1,1978,,,
159353,4/26/15,8,0,0,1,2,0,2,0,0,0,0,0,0,0,2,5,3116208,10070556,9,1958,,,
159401,4/26/15,8,0,0,1,2,0,2,2,0,0,0,0,0,0,2,2,3116208,10070556,9,1958,,,
160541,5/18/15,8,0,0,1,2,0,2,1,0,0,0,0,0,4,2,2,3116761,10070297,9,2077,,,
145906,4/3/14,4,1,0,1,5,0,2,21,0,0,0,0,0,0,5,2,3121476,10080631,0,2078,,,
145907,4/3/14,4,1,0,1,5,0,2,21,0,0,0,0,0,0,0,1,3121476,10080631,0,2078,,,
162470,6/26/15,9,2,1,1,5,0,2,1,0,0,0,0,0,4,0,9,3146534,10047586,2,1415,,,
175866,9/14/16,8,0,0,1,5,0,2,31,0,0,0,0,0,6,0,2,3115761,10070320,9,145,,,
159369,4/26/15,9,2,0,2,4,0,2,0,0,0,0,0,0,0,1,0,3121355,10056576,3,2079,,,
159370,4/26/15,9,2,0,2,4,0,2,0,0,0,0,0,0,0,1,2,3121355,10056576,3,2079,,,
177266,12/13/16,9,1,0,1,4,0,2,8,0,0,0,0,0,4,2,7,3121692,10055203,3,2080,,,
177325,12/13/16,9,1,1,1,4,0,2,8,0,0,0,0,0,4,2,0,3121692,10055203,3,2080,,,
160481,5/18/15,8,0,0,1,2,0,2,1,1,0,0,0,1,1,1,2,3116761,10070297,9,2077,,,
174994,7/10/16,8,2,1,1,2,0,2,8,0,0,0,0,0,0,0,9,3115990,10071182,9,1348,,,
177546,12/31/16,4,1,0,1,2,0,2,8,0,0,0,0,0,2,2,5,3145916,10082367,1,2050,,,
177556,12/31/16,4,1,0,1,2,0,2,8,0,0,0,0,0,2,0,5,3145916,10082367,1,2050,,,
177557,12/31/16,4,1,0,1,2,0,2,8,6,0,0,0,1,2,0,0,3145916,10082367,1,2050,,,
169708,12/26/15,4,2,0,1,5,0,2,2,0,0,0,0,0,4,0,0,3130658,10063365,3,2052,30.262901,-97.742192,
169709,12/26/15,4,2,0,1,5,0,2,1,0,0,0,0,0,4,0,4,3130658,10063365,3,2052,30.262901,-97.742192,
161883,6/16/15,7,2,0,2,4,0,2,0,0,0,0,0,0,0,0,2,3102531,10035055,2,1773,,,
176368,10/12/16,6,2,0,1,4,0,2,8,0,0,0,0,0,0,0,19,3132044,10107776,4,1481,,,
165682,8/29/15,3,2,0,1,2,0,2,9,3,0,0,0,5,4,0,2,3117128,10086264,9,2081,,,
165703,8/29/15,3,2,1,1,2,0,2,1,0,0,0,0,0,4,0,8,3117128,10086264,9,2081,,,
166784,9/25/15,1,2,3,1,2,0,2,5,0,0,0,0,0,0,0,7,3095390,10137971,6,639,,,
166142,9/9/15,6,2,1,2,5,0,2,9,0,0,0,0,0,0,0,2,3122588,10105986,4,818,,,
166341,9/12/15,10,2,0,2,5,0,2,0,0,0,0,0,0,0,0,13,3115913,10091356,7,2082,,,
169710,12/26/15,4,2,0,1,5,0,2,2,2,0,0,0,2,4,0,3,3130658,10063365,3,2052,30.262901,-97.742192,
152715,10/18/14,4,2,0,1,4,0,2,60,2,0,0,0,0,4,0,2,3127170,10069834,0,2073,30.264888,-97.702045,
176115,9/29/16,10,2,0,1,4,0,2,8,0,0,0,0,0,0,0,2,3131482,10083415,1,2083,,,
176219,10/8/16,5,2,0,1,4,0,2,8,0,0,0,0,0,4,0,2,3100412,10054599,5,2084,,,
176005,9/20/16,9,2,1,1,2,0,2,22,0,0,0,0,0,6,0,0,3126219,10056687,3,135,,,
177053,12/4/16,6,2,0,2,2,0,2,14,0,0,0,0,0,1,0,1,3126850,10108213,4,2085,,,
177055,12/4/16,6,2,0,2,2,0,2,14,0,0,0,0,0,1,0,1,3126850,10108213,4,2085,,,
177056,12/4/16,6,2,0,2,2,0,2,14,0,0,0,0,0,1,0,0,3126850,10108213,4,2085,,,
175103,8/10/16,7,2,0,2,5,0,2,8,0,0,0,0,0,4,0,1,3120547,10051153,2,1960,,,
151542,9/7/14,8,0,5,1,4,0,2,1,4,0,0,0,0,6,0,4,3112129,10071521,0,109,30.270012,-97.749764,
160467,5/18/15,6,2,3,1,4,0,2,0,0,0,0,0,0,0,0,1,3130943,10101024,4,687,,,
166788,9/26/15,8,2,1,1,4,0,2,12,0,0,0,0,0,0,0,21,3115601,10070275,9,5,,,
176512,10/26/16,10,0,1,1,4,0,2,31,0,0,0,0,0,1,0,4,3124480,10086818,4,2020,,,
177450,12/24/16,6,2,1,1,4,0,2,8,0,0,0,0,0,1,0,1,3134572,10110414,1,1998,,,
177473,12/24/16,6,2,1,1,4,0,2,14,0,0,0,0,0,1,0,4,3134572,10110414,1,1998,,,
177484,12/24/16,6,2,1,1,4,0,2,31,0,0,0,0,0,1,3,3,3134572,10110414,1,1998,,,
177596,12/24/16,6,2,1,1,4,0,2,14,0,0,0,0,0,4,0,5,3134572,10110414,1,1998,,,
175614,9/4/16,8,0,0,1,2,0,2,16,0,0,0,0,0,1,0,9,3116995,10071738,1,28,,,
165937,9/6/15,7,2,1,1,5,0,2,35,0,0,0,0,0,0,0,1,3105816,10042612,2,2086,,,
